iter	RMSE
1667	29306.03762
1668	29296.54367
1669	29288.57018
1670	29282.94295
1671	29275.63847
1672	29271.00793
1673	29262.21603
1674	29258.31379
1675	29251.5808
1676	29247.70171
1677	29244.25225
1678	29235.02742
1679	29228.92818
1680	29222.75088
1681	29218.08792
1682	29214.75439
1683	29206.58299
1684	29197.94615
1685	29193.41585
1686	29187.39768
1687	29180.081
1688	29172.73112
1689	29169.07886
1690	29154.60017
1691	29148.32235
1692	29142.58136
1693	29137.76579
1694	29132.20601
1695	29128.459
1696	29113.89286
1697	29106.92164
1698	29097.82446
1699	29095.54064
1700	29088.16362
1701	29083.03601
1702	29076.18368
1703	29070.49776
1704	29063.7532
1705	29056.04679
1706	29047.94505
1707	29041.26975
1708	29036.46253
1709	29031.12304
1710	29024.82854
1711	29018.92447
1712	29013.78029
1713	29006.61226
1714	28996.93068
1715	28990.99785
1716	28987.07479
1717	28982.9611
1718	28975.78096
1719	28964.29898
1720	28961.19319
1721	28948.40778
1722	28941.04783
1723	28936.33195
1724	28930.25268
1725	28926.61097
1726	28917.45425
1727	28912.96502
1728	28904.81479
1729	28895.16984
1730	28886.04783
1731	28882.60337
1732	28874.85083
1733	28868.80608
1734	28860.17058
1735	28851.39991
1736	28846.96498
1737	28841.56
1738	28830.53993
1739	28825.12293
1740	28816.79678
1741	28811.01278
1742	28804.6887
1743	28798.73538
1744	28793.67858
1745	28784.65893
1746	28779.44491
1747	28770.7194
1748	28764.14138
1749	28758.88108
1750	28751.21529
1751	28744.55357
1752	28740.78316
1753	28735.65729
1754	28727.75774
1755	28723.23425
1756	28712.92222
1757	28704.90927
1758	28700.79237
1759	28696.04558
1760	28689.59556
1761	28686.12411
1762	28682.21367
1763	28678.96925
1764	28675.64344
1765	28668.58315
1766	28661.41475
1767	28654.30152
1768	28648.62212
1769	28641.06474
1770	28632.25452
1771	28625.84096
1772	28618.04735
1773	28613.38605
1774	28606.60472
1775	28600.66808
1776	28590.19416
1777	28587.49542
1778	28582.67031
1779	28579.62339
1780	28571.62054
1781	28565.37066
1782	28556.00377
1783	28545.21495
1784	28538.76354
1785	28531.00246
1786	28517.79408
1787	28508.443
1788	28503.88215
1789	28495.7245
1790	28485.25981
1791	28482.03753
1792	28472.62049
1793	28467.3714
1794	28462.11056
1795	28459.44139
1796	28454.93289
1797	28442.68019
1798	28434.33721
1799	28428.63831
1800	28423.22459
1801	28419.041
1802	28411.56511
1803	28404.65151
1804	28398.97123
1805	28389.74709
1806	28385.78589
1807	28380.31473
1808	28371.61074
1809	28368.74531
1810	28361.47898
1811	28356.36351
1812	28352.97398
1813	28340.99013
1814	28330.16905
1815	28323.92405
1816	28318.70296
1817	28308.99834
1818	28303.8438
1819	28299.84519
1820	28294.49301
1821	28291.45066
1822	28285.46105
1823	28281.94808
1824	28268.9759
1825	28261.5538
1826	28256.55263
1827	28248.22546
1828	28242.71093
1829	28232.73905
1830	28221.17197
1831	28217.56188
1832	28210.54218
1833	28204.475
1834	28196.92982
1835	28192.50754
1836	28187.86777
1837	28183.26021
1838	28174.44788
1839	28165.47975
1840	28161.62417
1841	28153.15933
1842	28148.39296
1843	28143.67312
1844	28134.87976
1845	28128.71949
1846	28124.35283
1847	28118.92125
1848	28111.57044
1849	28104.70304
1850	28099.27552
1851	28094.53441
1852	28087.77908
1853	28085.52778
1854	28076.28499
1855	28070.85711
1856	28065.07835
1857	28056.38809
1858	28048.45813
1859	28044.65241
1860	28041.42556
1861	28031.71646
1862	28023.2171
1863	28013.36951
1864	28009.01494
1865	27999.31465
1866	27987.0459
1867	27979.191
1868	27970.1938
1869	27968.21882
1870	27963.91688
1871	27959.0876
1872	27951.53684
1873	27945.28716
1874	27942.72991
1875	27935.49153
1876	27929.39882
1877	27925.04958
1878	27917.27608
1879	27911.10869
1880	27907.80521
1881	27896.74245
1882	27889.54487
1883	27882.65699
1884	27872.55151
1885	27864.18193
1886	27860.17773
1887	27852.30144
1888	27849.15822
1889	27840.66725
1890	27832.10051
1891	27830.20786
1892	27823.56472
1893	27818.75598
1894	27815.63278
1895	27812.09286
1896	27805.42341
1897	27800.52915
1898	27793.37263
1899	27786.32803
1900	27781.38526
1901	27775.08599
1902	27767.73198
1903	27758.94388
1904	27752.12794
1905	27745.81983
1906	27738.9145
1907	27730.67881
1908	27724.30328
1909	27719.2385
1910	27713.53751
1911	27708.55148
1912	27700.73518
1913	27693.57026
1914	27686.28927
1915	27680.48961
1916	27671.60601
1917	27665.7048
1918	27657.12018
1919	27651.71731
1920	27644.80905
1921	27639.50601
1922	27629.19123
1923	27623.41403
1924	27617.63251
1925	27613.43553
1926	27610.97996
1927	27605.5734
1928	27600.78621
1929	27596.29766
1930	27590.4483
1931	27580.67095
1932	27573.75874
1933	27565.24025
1934	27562.38239
1935	27556.81479
1936	27551.46587
1937	27546.13048
1938	27539.28731
1939	27536.04705
1940	27532.24672
1941	27527.94185
1942	27519.91473
1943	27511.97493
1944	27508.23047
1945	27503.02716
1946	27492.13829
1947	27489.16938
1948	27485.77794
1949	27481.38751
1950	27472.08582
1951	27464.93028
1952	27459.62325
1953	27453.13038
1954	27444.37782
1955	27438.52973
1956	27432.18846
1957	27426.10788
1958	27420.27271
1959	27414.0686
1960	27408.83201
1961	27403.88243
1962	27394.54055
1963	27390.48155
1964	27385.77121
1965	27378.18236
1966	27373.86017
1967	27367.03712
1968	27362.46795
1969	27360.55503
1970	27352.34384
1971	27343.45259
1972	27337.55246
1973	27330.49634
1974	27327.95413
1975	27320.84512
1976	27315.13861
1977	27308.37996
1978	27300.16332
1979	27290.04658
1980	27285.23745
1981	27274.60296
1982	27269.86531
1983	27261.33636
1984	27256.5109
1985	27247.55031
1986	27239.31338
1987	27233.77994
1988	27225.23342
1989	27220.80432
1990	27211.84155
1991	27209.07203
1992	27204.57842
1993	27198.28857
1994	27191.75296
1995	27188.18931
1996	27184.34715
1997	27179.48239
1998	27176.18176
1999	27163.54441
