iter	Passed	Remaining
1694	6192	1114
1695	6195	1110
1696	6199	1106
1697	6203	1103
1698	6207	1099
1699	6210	1096
1700	6214	1092
1701	6218	1088
1702	6221	1085
1703	6225	1081
1704	6229	1077
1705	6233	1074
1706	6237	1070
1707	6240	1066
1708	6244	1063
1709	6248	1059
1710	6251	1055
1711	6255	1052
1712	6259	1048
1713	6263	1045
1714	6267	1041
1715	6270	1037
1716	6274	1034
1717	6278	1030
1718	6281	1026
1719	6285	1023
1720	6289	1019
1721	6292	1015
1722	6296	1012
1723	6299	1008
1724	6303	1004
1725	6307	1001
1726	6311	997
1727	6314	994
1728	6318	990
1729	6322	986
1730	6326	983
1731	6330	979
1732	6333	975
1733	6337	972
1734	6341	968
1735	6344	964
1736	6348	961
1737	6352	957
1738	6355	953
1739	6359	950
1740	6362	946
1741	6366	942
1742	6370	939
1743	6373	935
1744	6377	931
1745	6381	928
1746	6384	924
1747	6388	921
1748	6392	917
1749	6396	913
1750	6400	910
1751	6403	906
1752	6407	902
1753	6411	899
1754	6415	895
1755	6419	891
1756	6422	888
1757	6426	884
1758	6429	880
1759	6433	877
1760	6437	873
1761	6440	869
1762	6444	866
1763	6447	862
1764	6451	858
1765	6455	855
1766	6459	851
1767	6462	848
1768	6466	844
1769	6469	840
1770	6473	837
1771	6477	833
1772	6480	829
1773	6484	826
1774	6487	822
1775	6491	818
1776	6494	815
1777	6498	811
1778	6501	807
1779	6505	804
1780	6509	800
1781	6512	796
1782	6516	793
1783	6520	789
1784	6524	785
1785	6527	782
1786	6531	778
1787	6535	774
1788	6539	771
1789	6542	767
1790	6546	763
1791	6550	760
1792	6553	756
1793	6557	752
1794	6560	749
1795	6564	745
1796	6568	741
1797	6572	738
1798	6575	734
1799	6579	731
1800	6583	727
1801	6586	723
1802	6590	720
1803	6594	716
1804	6597	712
1805	6601	709
1806	6605	705
1807	6608	701
1808	6612	698
1809	6616	694
1810	6620	690
1811	6624	687
1812	6627	683
1813	6631	679
1814	6635	676
1815	6639	672
1816	6642	669
1817	6646	665
1818	6650	661
1819	6654	658
1820	6658	654
1821	6661	650
1822	6665	647
1823	6668	643
1824	6672	639
1825	6675	636
1826	6679	632
1827	6682	628
1828	6686	625
1829	6689	621
1830	6693	617
1831	6697	614
1832	6700	610
1833	6704	606
1834	6708	603
1835	6711	599
1836	6715	595
1837	6719	592
1838	6722	588
1839	6726	584
1840	6730	581
1841	6734	577
1842	6737	573
1843	6741	570
1844	6745	566
1845	6748	563
1846	6752	559
1847	6756	555
1848	6760	552
1849	6764	548
1850	6767	544
1851	6771	541
1852	6775	537
1853	6778	533
1854	6782	530
1855	6786	526
1856	6789	522
1857	6793	519
1858	6797	515
1859	6800	511
1860	6804	508
1861	6808	504
1862	6811	500
1863	6815	497
1864	6819	493
1865	6822	489
1866	6826	486
1867	6830	482
1868	6834	479
1869	6838	475
1870	6841	471
1871	6844	468
1872	6848	464
1873	6852	460
1874	6855	457
1875	6859	453
1876	6863	449
1877	6867	446
1878	6870	442
1879	6874	438
1880	6877	435
1881	6881	431
1882	6885	427
1883	6888	424
1884	6892	420
1885	6896	416
1886	6900	413
1887	6904	409
1888	6907	405
1889	6911	402
1890	6915	398
1891	6918	394
1892	6926	391
1893	6930	387
1894	6933	384
1895	6937	380
1896	6940	376
1897	6944	373
1898	6947	369
1899	6951	365
1900	6955	362
1901	6959	358
1902	6963	354
1903	6966	351
1904	6970	347
1905	6974	343
1906	6977	340
1907	6981	336
1908	6985	332
1909	6988	329
1910	6992	325
1911	6996	321
1912	6999	318
1913	7003	314
1914	7007	311
1915	7010	307
1916	7014	303
1917	7017	300
1918	7021	296
1919	7025	292
1920	7029	289
1921	7032	285
1922	7036	281
1923	7039	278
1924	7043	274
1925	7046	270
1926	7050	267
1927	7053	263
1928	7057	259
1929	7060	256
1930	7064	252
1931	7068	248
1932	7071	245
1933	7075	241
1934	7079	237
1935	7082	234
1936	7086	230
1937	7090	226
1938	7094	223
1939	7097	219
1940	7101	215
1941	7105	212
1942	7108	208
1943	7112	204
1944	7116	201
1945	7119	197
1946	7123	193
1947	7126	190
1948	7130	186
1949	7134	182
1950	7137	179
1951	7141	175
1952	7144	171
1953	7148	168
1954	7152	164
1955	7155	160
1956	7159	157
1957	7163	153
1958	7166	149
1959	7170	146
1960	7173	142
1961	7177	139
1962	7181	135
1963	7184	131
1964	7188	128
1965	7191	124
1966	7195	120
1967	7199	117
1968	7202	113
1969	7205	109
1970	7209	106
1971	7213	102
1972	7217	98
1973	7220	95
1974	7224	91
1975	7228	87
1976	7231	84
1977	7235	80
1978	7238	76
1979	7242	73
1980	7246	69
1981	7250	65
1982	7253	62
1983	7257	58
1984	7260	54
1985	7264	51
1986	7268	47
1987	7272	43
1988	7275	40
1989	7279	36
1990	7282	32
1991	7286	29
1992	7289	25
1993	7293	21
1994	7297	18
1995	7301	14
1996	7305	10
1997	7308	7
1998	7312	3
1999	7316	0
